# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
		Non-Core	Manner	The way that the Donor possesses the Theme.		0		
		Core	Theme	The entity which has ended up in the possession of the Recipient		3	Theme	
		Non-Core	Time	This FE indicates the Time when the Post_transfer event occurs.		1		1
		Core	Recipient	The individual that has ended up with the Theme.		3	Recipient	
Protest	Reasoning			An Arguer presents a Content, along with Support, to an Addressee.  The Content may refer elliptically to a course of action or it may refer to a proposition that the Addressee is to believe.  Some lexical units (e.g. "prove") indicate the speaker's belief about the Content.Jan argued that the evidence was inadmissable.Jan argued against the admissability of the evidence.Jan proved  that the evidence was inadmissable.				
		Non-Core	Result	This FE identifies the Result of an arguing event.		1		0
		Non-Core	Manner	This FE identifes the Manner in which an Arguer argues.Jan argued convincingly that the evidence was inadmissable.		0		
		Non-Core	Place	This FE identifies the location where an argument is made by an Arguer.		1		1
		Non-Core	Depictive	Depictive identifies a phrase describing a participant in an action.Jan argued that the evidence was inadmissable in a tuxedo.		0		
		Non-Core	Support	Support lends epistemic support to a claim, or provides a reason for a course of action.Jan argued that gun was inadmissable as evidence because the police didn't have a search warrant.		1		0
		Non-Core	Means	This FE identifies the Means by which an Arguer presents Content to an Addressee.Jan argued the evidence was admissable by waving the warrant in the air.		1		0
		Core	Content	The Arguer wants the Addressee to entertain the Content, which can be a proposition to be believed or a course of action to be taken, based on the Support presented.Jan argued that the evidence was inadmissable.		1		0
		Non-Core	Medium	This FE identifies the physical or abstract setting in which the Content is conveyed.Jan argued in writing that the evidence was inadmissable.		0		
		Non-Core	Time	The Time at which an Arguer makes an argument for the Content.		1		1
		Non-Core	Degree	This FE identifies the Degree to which an arguing event occurs.Jan argued the defendant's innocence beyond a shadow of a doubt.		0		
		Core	Arguer	The Arguer presents the Content before the Addressee.Jan argued that the evidence was inadmissable.		1		1
		Non-Core	Addressee	Addressee is the entity before whom the Arguer presents a Content. Jan argued to the court that the evidence was inadmissable.		1		1
		Non-Core	Duration	The period of time for which the Arguer presents his or her reasoning to the Addressee.		0		
		Non-Core	Group	An entity related to the Content.		0		
Preventing_or_letting	Avoiding			An Agent avoids an Undesirable_situation under certain Circumstances. That situation may be an activity (e.g. going to school), or an entity (perhaps) metonymic for such an activity or situation (e.g. the curb).  In this frame, the situation is undesirable from the Agent's point of view (e.g. evade), and contrasts with scenes in which the situation is specifically undesirable to someone else (e.g. forbear) or from the point of view of an external morality (e.g. abstain).				
		Non-Core	Time	This FE identifies the Time when the avoiding occurs.		1		1
		Non-Core	Means	This FE identifies the Means by which avoiding occurs.		1		0
		Core	Undesirable_situation	This FE identifies the situation that the Agent avoids.		3	Event	
		Non-Core	Purpose	This FE identifies the Purpose avoiding occurs.		0		
		Non-Core	Degree	This FE identifies the Degree to which avoiding occurs.		0		
		Non-Core	Explanation	This FE identifies the Explanation for which avoiding occurs.		0		
		Non-Core	Circumstances	This FE identifies the Circumstances under which the Undesirable_situation is avoided.		0		
		Core	Agent	The Agent avoids an Undesirable_situation.		1		1
		Non-Core	Place	This FE identifies the Place where the avoiding occurs.		1		1
		Non-Core	Manner	This FE identifies the Manner in which avoiding occurs.		0		
	Preventing_or_letting			A Potential_hindrance or an Agent (via their actions) keeps an Event from taking place, or despite the possibility of prevent the Event, do not do so. Lexical units which indicate that the event is not prevented, e.g. allow.v, are marked with the semantic type "Negative".  Some lexical units, like avert and avoid indicate that the Potential_hindrance or Agent would have been affected if the Event occurred.				
		Non-Core	Means	The action performed by an Agent that brings about the prevention or allowing.		3	Means	
		Non-Core	Depictive	A description of the Agent or an entity of the Event while they are involved in the action.		0		
		Core	Event	The Event is prevented from occurring by the Preventing_cause or the Agent.		1		0
		Non-Core	Allowed_category	A category that the Event fits into, which dictates the Event's being permitted or prevented (in accord with some implicit Principle.)		0		
		Non-Core	Degree	This frame element selects some gradable attribute and modifies the expected value for it.		0		
		Non-Core	Manner	Any description of details of the event that influence the overall understanding and impression, such as the attitude of an Agent (casually) or the overall nature of the event (the same way).		0		
		Core	Agent	The Agent is the sentient being which keeps the Event from happening.		3	Agent	
		Non-Core	Circumstances	A situation that accompanies the preventing or allowing.		0		
		Non-Core	Purpose	The situation that the Agent hopes to bring about with their action.		0		
		Non-Core	Explanation	This FE denotes a proposition from which the main clause (headed by the target) logically follows.		0		
		Non-Core	Frequency	How often the event occurs.		0		
		Non-Core	Place	The Place is where the Potential_hindrance or Agent keeps the Event from taking place.		1		1
		Non-Core	Period_of_iterations	The length of time from when the event denoted by the target began to be repeated to when it stopped.		0		
		Non-Core	Time	The Time is when the Potential_hindrance or Agent keeps the Event from taking place.		1		1
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole. There are two somewhat distinct subgroups of sentence modifiers that cover this function.		0		
		Core	Potential_hindrance	The Potential_hindrance is the force which keeps the Event from happening, or does not.		1		0
Motion	Motion_scenario			This frame binds together the various parts of movement, from setting out, to traveling, to arriving.				
		Core	Speed	The Speed is the rate at which motion occurs.		1		1
		Core	Path	The Path refers to (a part of the) ground that the Theme travels over or to a landmark the Theme travels past.		1		0
		Core	Goal	The Goal is the location the Theme ends up in.		1		1
		Core	Theme	The Theme is the entity that changes location.		1		1
		Non-Core	Time	This FE identifies the Time when the motion occurs.		1		10
		Core	Area	The Area is the setting in which the Theme's movement takes place.		1		0
		Core	Distance	The Distance is any expression which characterizes the extent of motion.		1		1
		Core	Source	The Source is the location the Theme initially occupies before its change of location.		1		1
		Core	Cotheme	The Cotheme is the second moving object, expressed as a direct object or an oblique.		3	Theme	
		Core	Duration	The amount of time for the movement is ongoing.		0		
		Core	Mode_of_transportation	The Mode_of_transportation expresses how the motion of the Theme is effected, by its body or by a vehicle which holds and conveys the Theme. Vehicles can move in any way and in any medium. They are usually expressed obliquely with 'in' or 'by'.		3	Means	1
